scan_id,target_id,distractor_ids,utterance,stimulus_id,coarse_reference_type,reference_type,instance_type,anchors_types,anchor_ids,tokens,dataset,mentions_target_class,correct_guess,is_train
scene0517_01,43,"[24, 36]",choose the trash can that is between the door and the coffee table,scene0517_01-trash_can-3-43-24-36,between,between,trash can,"['door', 'coffee table']","[22, 23]","['choose', 'the', 'trash', 'can', 'that', 'is', 'between', 'the', 'door', 'and', 'the', 'coffee', 'table']",sr3d,True,True,True
scene0517_01,41,"[19, 20]",the chair that is in the middle of the door and the blanket,scene0517_01-chair-3-41-19-20,between,between,chair,"['door', 'blanket']","[22, 59]","['the', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'door', 'and', 'the', 'blanket']",sr3d,True,True,True
scene0517_01,41,"[19, 20]",choose the chair that is in the center of the door and the blanket,scene0517_01-chair-3-41-19-20,between,between,chair,"['door', 'blanket']","[22, 59]","['choose', 'the', 'chair', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'door', 'and', 'the', 'blanket']",sr3d,True,True,True
scene0517_01,41,"[19, 20]",find the chair that is in the middle of the coffee table and the wardrobe closet,scene0517_01-chair-3-41-19-20,between,between,chair,"['coffee table', 'wardrobe closet']","[23, 51]","['find', 'the', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'coffee', 'table', 'and', 'the', 'wardrobe', 'closet']",sr3d,True,True,True
scene0517_01,41,"[19, 20]",select the chair that is in the center of the coffee table and the wardrobe closet,scene0517_01-chair-3-41-19-20,between,between,chair,"['coffee table', 'wardrobe closet']","[23, 51]","['select', 'the', 'chair', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'coffee', 'table', 'and', 'the', 'wardrobe', 'closet']",sr3d,True,True,True
scene0517_01,55,[52],find the towel that is in the middle of the picture and the mirror,scene0517_01-towel-2-55-52,between,between,towel,"['picture', 'mirror']","[29, 53]","['find', 'the', 'towel', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'picture', 'and', 'the', 'mirror']",sr3d,True,True,True
scene0517_01,55,[52],the towel that is in the center of the picture and the mirror,scene0517_01-towel-2-55-52,between,between,towel,"['picture', 'mirror']","[29, 53]","['the', 'towel', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'picture', 'and', 'the', 'mirror']",sr3d,True,True,True
scene0517_01,41,"[19, 20]",select the chair that is in the center of the whiteboard and the wardrobe closet,scene0517_01-chair-3-41-19-20,between,between,chair,"['whiteboard', 'wardrobe closet']","[35, 51]","['select', 'the', 'chair', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'whiteboard', 'and', 'the', 'wardrobe', 'closet']",sr3d,True,True,True
scene0517_01,41,"[19, 20]",find the chair that is in the middle of the whiteboard and the wardrobe closet,scene0517_01-chair-3-41-19-20,between,between,chair,"['whiteboard', 'wardrobe closet']","[35, 51]","['find', 'the', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'whiteboard', 'and', 'the', 'wardrobe', 'closet']",sr3d,True,True,True
scene0517_01,21,[40],choose the dresser that is between the whiteboard and the wardrobe closet,scene0517_01-dresser-2-21-40,between,between,dresser,"['whiteboard', 'wardrobe closet']","[35, 51]","['choose', 'the', 'dresser', 'that', 'is', 'between', 'the', 'whiteboard', 'and', 'the', 'wardrobe', 'closet']",sr3d,True,True,True
scene0517_01,21,[40],find the dresser that is between the whiteboard and the wardrobe closet,scene0517_01-dresser-2-21-40,between,between,dresser,"['whiteboard', 'wardrobe closet']","[35, 51]","['find', 'the', 'dresser', 'that', 'is', 'between', 'the', 'whiteboard', 'and', 'the', 'wardrobe', 'closet']",sr3d,True,True,True
scene0517_01,41,"[19, 20]",choose the chair that is in the center of the laundry hamper and the wardrobe closet,scene0517_01-chair-3-41-19-20,between,between,chair,"['laundry hamper', 'wardrobe closet']","[42, 51]","['choose', 'the', 'chair', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'laundry', 'hamper', 'and', 'the', 'wardrobe', 'closet']",sr3d,True,True,True
scene0517_01,41,"[19, 20]",find the chair that is in the middle of the laundry hamper and the wardrobe closet,scene0517_01-chair-3-41-19-20,between,between,chair,"['laundry hamper', 'wardrobe closet']","[42, 51]","['find', 'the', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'laundry', 'hamper', 'and', 'the', 'wardrobe', 'closet']",sr3d,True,True,True
scene0517_01,21,[40],choose the dresser that is between the laundry hamper and the wardrobe closet,scene0517_01-dresser-2-21-40,between,between,dresser,"['laundry hamper', 'wardrobe closet']","[42, 51]","['choose', 'the', 'dresser', 'that', 'is', 'between', 'the', 'laundry', 'hamper', 'and', 'the', 'wardrobe', 'closet']",sr3d,True,True,True
scene0517_01,21,[40],find the dresser that is between the laundry hamper and the wardrobe closet,scene0517_01-dresser-2-21-40,between,between,dresser,"['laundry hamper', 'wardrobe closet']","[42, 51]","['find', 'the', 'dresser', 'that', 'is', 'between', 'the', 'laundry', 'hamper', 'and', 'the', 'wardrobe', 'closet']",sr3d,True,True,True
scene0517_01,41,"[19, 20]",select the chair that is in the center of the wardrobe closet and the blanket,scene0517_01-chair-3-41-19-20,between,between,chair,"['wardrobe closet', 'blanket']","[51, 59]","['select', 'the', 'chair', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'wardrobe', 'closet', 'and', 'the', 'blanket']",sr3d,True,True,True
scene0517_01,41,"[19, 20]",the chair that is in the middle of the wardrobe closet and the blanket,scene0517_01-chair-3-41-19-20,between,between,chair,"['wardrobe closet', 'blanket']","[51, 59]","['the', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'wardrobe', 'closet', 'and', 'the', 'blanket']",sr3d,True,True,True
scene0581_01,37,[15],find the door that is in the middle of the bathroom vanity and the toilet,scene0581_01-door-2-37-15,between,between,door,"['bathroom vanity', 'toilet']","[9, 14]","['find', 'the', 'door', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'bathroom', 'vanity', 'and', 'the', 'toilet']",sr3d,True,True,True
scene0581_01,37,[15],the door that is in the middle of the bathroom vanity and the toilet,scene0581_01-door-2-37-15,between,between,door,"['bathroom vanity', 'toilet']","[9, 14]","['the', 'door', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'bathroom', 'vanity', 'and', 'the', 'toilet']",sr3d,True,True,True
scene0581_01,37,[15],the door that is in the center of the bathtub and the shower,scene0581_01-door-2-37-15,between,between,door,"['bathtub', 'shower']","[10, 26]","['the', 'door', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'bathtub', 'and', 'the', 'shower']",sr3d,True,True,True
scene0581_01,37,[15],choose the door that is in the center of the bathtub and the shower,scene0581_01-door-2-37-15,between,between,door,"['bathtub', 'shower']","[10, 26]","['choose', 'the', 'door', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'bathtub', 'and', 'the', 'shower']",sr3d,True,True,True
scene0581_01,37,[15],the door that is in the center of the shower and the window,scene0581_01-door-2-37-15,between,between,door,"['shower', 'window']","[26, 38]","['the', 'door', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'shower', 'and', 'the', 'window']",sr3d,True,True,True
scene0581_01,37,[15],choose the door that is in the middle of the shower and the window,scene0581_01-door-2-37-15,between,between,door,"['shower', 'window']","[26, 38]","['choose', 'the', 'door', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'shower', 'and', 'the', 'window']",sr3d,True,True,True
scene0286_03,1,[0],choose the nightstand that is between the bed and the radiator,scene0286_03-nightstand-2-1-0,between,between,nightstand,"['bed', 'radiator']","[5, 28]","['choose', 'the', 'nightstand', 'that', 'is', 'between', 'the', 'bed', 'and', 'the', 'radiator']",sr3d,True,True,True
scene0286_03,1,[0],the nightstand that is between the bed and the radiator,scene0286_03-nightstand-2-1-0,between,between,nightstand,"['bed', 'radiator']","[5, 28]","['the', 'nightstand', 'that', 'is', 'between', 'the', 'bed', 'and', 'the', 'radiator']",sr3d,True,True,True
scene0214_02,31,[11],the sink that is in the center of the stove and the refrigerator,scene0214_02-sink-2-31-11,between,between,sink,"['stove', 'refrigerator']","[5, 8]","['the', 'sink', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'stove', 'and', 'the', 'refrigerator']",sr3d,True,True,True
scene0214_02,31,[11],find the sink that is in the middle of the stove and the refrigerator,scene0214_02-sink-2-31-11,between,between,sink,"['stove', 'refrigerator']","[5, 8]","['find', 'the', 'sink', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'stove', 'and', 'the', 'refrigerator']",sr3d,True,True,True
scene0214_02,11,[31],the sink that is in the middle of the stove and the shelf,scene0214_02-sink-2-11-31,between,between,sink,"['stove', 'shelf']","[5, 13]","['the', 'sink', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'stove', 'and', 'the', 'shelf']",sr3d,True,True,True
scene0214_02,11,[31],choose the sink that is in the middle of the stove and the shelf,scene0214_02-sink-2-11-31,between,between,sink,"['stove', 'shelf']","[5, 13]","['choose', 'the', 'sink', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'stove', 'and', 'the', 'shelf']",sr3d,True,True,True
scene0214_02,1,[12],choose the mirror that is in the middle of the refrigerator and the shelf,scene0214_02-mirror-2-1-12,between,between,mirror,"['refrigerator', 'shelf']","[8, 13]","['choose', 'the', 'mirror', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'refrigerator', 'and', 'the', 'shelf']",sr3d,True,True,True
scene0214_02,1,[12],the mirror that is in the center of the refrigerator and the shelf,scene0214_02-mirror-2-1-12,between,between,mirror,"['refrigerator', 'shelf']","[8, 13]","['the', 'mirror', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'refrigerator', 'and', 'the', 'shelf']",sr3d,True,True,True
scene0214_02,1,[12],choose the mirror that is in the center of the shelf and the microwave,scene0214_02-mirror-2-1-12,between,between,mirror,"['shelf', 'microwave']","[13, 25]","['choose', 'the', 'mirror', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'shelf', 'and', 'the', 'microwave']",sr3d,True,True,True
scene0214_02,1,[12],the mirror that is in the center of the shelf and the microwave,scene0214_02-mirror-2-1-12,between,between,mirror,"['shelf', 'microwave']","[13, 25]","['the', 'mirror', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'shelf', 'and', 'the', 'microwave']",sr3d,True,True,True
scene0585_00,36,"[1, 15]",select the recycling bin that is in the center of the stool and the cabinet,scene0585_00-recycling_bin-3-36-1-15,between,between,recycling bin,"['stool', 'cabinet']","[0, 3]","['select', 'the', 'recycling', 'bin', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'stool', 'and', 'the', 'cabinet']",sr3d,True,True,True
scene0585_00,36,"[1, 15]",choose the recycling bin that is in the middle of the stool and the cabinet,scene0585_00-recycling_bin-3-36-1-15,between,between,recycling bin,"['stool', 'cabinet']","[0, 3]","['choose', 'the', 'recycling', 'bin', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'stool', 'and', 'the', 'cabinet']",sr3d,True,True,True
scene0585_00,36,"[1, 15]",choose the recycling bin that is between the stool and the cart,scene0585_00-recycling_bin-3-36-1-15,between,between,recycling bin,"['stool', 'cart']","[0, 11]","['choose', 'the', 'recycling', 'bin', 'that', 'is', 'between', 'the', 'stool', 'and', 'the', 'cart']",sr3d,True,True,True
scene0585_00,36,"[1, 15]",find the recycling bin that is between the stool and the cart,scene0585_00-recycling_bin-3-36-1-15,between,between,recycling bin,"['stool', 'cart']","[0, 11]","['find', 'the', 'recycling', 'bin', 'that', 'is', 'between', 'the', 'stool', 'and', 'the', 'cart']",sr3d,True,True,True
scene0614_00,30,"[8, 15]",choose the file cabinet that is in the center of the radiator and the bookshelf,scene0614_00-file_cabinet-3-30-8-15,between,between,file cabinet,"['radiator', 'bookshelf']","[9, 10]","['choose', 'the', 'file', 'cabinet', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'radiator', 'and', 'the', 'bookshelf']",sr3d,True,True,True
scene0614_00,30,"[8, 15]",select the file cabinet that is in the center of the radiator and the bookshelf,scene0614_00-file_cabinet-3-30-8-15,between,between,file cabinet,"['radiator', 'bookshelf']","[9, 10]","['select', 'the', 'file', 'cabinet', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'radiator', 'and', 'the', 'bookshelf']",sr3d,True,True,True
scene0614_00,17,[28],find the keyboard that is between the radiator and the bookshelf,scene0614_00-keyboard-2-17-28,between,between,keyboard,"['radiator', 'bookshelf']","[9, 10]","['find', 'the', 'keyboard', 'that', 'is', 'between', 'the', 'radiator', 'and', 'the', 'bookshelf']",sr3d,True,True,True
scene0614_00,17,[28],choose the keyboard that is between the radiator and the bookshelf,scene0614_00-keyboard-2-17-28,between,between,keyboard,"['radiator', 'bookshelf']","[9, 10]","['choose', 'the', 'keyboard', 'that', 'is', 'between', 'the', 'radiator', 'and', 'the', 'bookshelf']",sr3d,True,True,True
scene0614_00,4,[5],select the chair that is in the center of the radiator and the cabinet,scene0614_00-chair-2-4-5,between,between,chair,"['radiator', 'cabinet']","[9, 11]","['select', 'the', 'chair', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'radiator', 'and', 'the', 'cabinet']",sr3d,True,True,True
scene0614_00,4,[5],the chair that is in the middle of the radiator and the cabinet,scene0614_00-chair-2-4-5,between,between,chair,"['radiator', 'cabinet']","[9, 11]","['the', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'radiator', 'and', 'the', 'cabinet']",sr3d,True,True,True
scene0614_00,4,[5],choose the chair that is in the middle of the radiator and the shelf,scene0614_00-chair-2-4-5,between,between,chair,"['radiator', 'shelf']","[9, 14]","['choose', 'the', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'radiator', 'and', 'the', 'shelf']",sr3d,True,True,True
scene0614_00,4,[5],the chair that is in the center of the radiator and the shelf,scene0614_00-chair-2-4-5,between,between,chair,"['radiator', 'shelf']","[9, 14]","['the', 'chair', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'radiator', 'and', 'the', 'shelf']",sr3d,True,True,True
scene0614_00,27,[43],the computer tower that is in the middle of the radiator and the door,scene0614_00-computer_tower-2-27-43,between,between,computer tower,"['radiator', 'door']","[9, 18]","['the', 'computer', 'tower', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'radiator', 'and', 'the', 'door']",sr3d,True,True,True
scene0614_00,27,[43],choose the computer tower that is in the middle of the radiator and the door,scene0614_00-computer_tower-2-27-43,between,between,computer tower,"['radiator', 'door']","[9, 18]","['choose', 'the', 'computer', 'tower', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'radiator', 'and', 'the', 'door']",sr3d,True,True,True
scene0614_00,3,"[0, 1, 2]",the office chair that is in the middle of the bookshelf and the cabinet,scene0614_00-office_chair-4-3-0-1-2,between,between,office chair,"['bookshelf', 'cabinet']","[10, 11]","['the', 'office', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'bookshelf', 'and', 'the', 'cabinet']",sr3d,True,True,True
scene0614_00,3,"[0, 1, 2]",select the office chair that is in the center of the bookshelf and the cabinet,scene0614_00-office_chair-4-3-0-1-2,between,between,office chair,"['bookshelf', 'cabinet']","[10, 11]","['select', 'the', 'office', 'chair', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'bookshelf', 'and', 'the', 'cabinet']",sr3d,True,True,True
scene0614_00,13,"[7, 12, 22]",the desk that is in the center of the bookshelf and the shelf,scene0614_00-desk-4-13-7-12-22,between,between,desk,"['bookshelf', 'shelf']","[10, 14]","['the', 'desk', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'bookshelf', 'and', 'the', 'shelf']",sr3d,True,True,True
scene0614_00,13,"[7, 12, 22]",choose the desk that is in the middle of the bookshelf and the shelf,scene0614_00-desk-4-13-7-12-22,between,between,desk,"['bookshelf', 'shelf']","[10, 14]","['choose', 'the', 'desk', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'bookshelf', 'and', 'the', 'shelf']",sr3d,True,True,True
scene0614_00,15,"[8, 30]",choose the file cabinet that is in the center of the bookshelf and the shelf,scene0614_00-file_cabinet-3-15-8-30,between,between,file cabinet,"['bookshelf', 'shelf']","[10, 14]","['choose', 'the', 'file', 'cabinet', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'bookshelf', 'and', 'the', 'shelf']",sr3d,True,True,True
scene0614_00,15,"[8, 30]",select the file cabinet that is in the center of the bookshelf and the shelf,scene0614_00-file_cabinet-3-15-8-30,between,between,file cabinet,"['bookshelf', 'shelf']","[10, 14]","['select', 'the', 'file', 'cabinet', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'bookshelf', 'and', 'the', 'shelf']",sr3d,True,True,True
scene0614_00,28,[17],choose the keyboard that is in the center of the bookshelf and the shelf,scene0614_00-keyboard-2-28-17,between,between,keyboard,"['bookshelf', 'shelf']","[10, 14]","['choose', 'the', 'keyboard', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'bookshelf', 'and', 'the', 'shelf']",sr3d,True,True,True
scene0614_00,28,[17],find the keyboard that is in the middle of the bookshelf and the shelf,scene0614_00-keyboard-2-28-17,between,between,keyboard,"['bookshelf', 'shelf']","[10, 14]","['find', 'the', 'keyboard', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'bookshelf', 'and', 'the', 'shelf']",sr3d,True,True,True
scene0614_00,13,"[7, 12, 22]",find the desk that is in the middle of the bookshelf and the door,scene0614_00-desk-4-13-7-12-22,between,between,desk,"['bookshelf', 'door']","[10, 18]","['find', 'the', 'desk', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'bookshelf', 'and', 'the', 'door']",sr3d,True,True,True
scene0614_00,13,"[7, 12, 22]",select the desk that is in the center of the bookshelf and the door,scene0614_00-desk-4-13-7-12-22,between,between,desk,"['bookshelf', 'door']","[10, 18]","['select', 'the', 'desk', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'bookshelf', 'and', 'the', 'door']",sr3d,True,True,True
scene0614_00,15,"[8, 30]",the file cabinet that is in the center of the bookshelf and the door,scene0614_00-file_cabinet-3-15-8-30,between,between,file cabinet,"['bookshelf', 'door']","[10, 18]","['the', 'file', 'cabinet', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'bookshelf', 'and', 'the', 'door']",sr3d,True,True,True
scene0614_00,15,"[8, 30]",find the file cabinet that is in the middle of the bookshelf and the door,scene0614_00-file_cabinet-3-15-8-30,between,between,file cabinet,"['bookshelf', 'door']","[10, 18]","['find', 'the', 'file', 'cabinet', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'bookshelf', 'and', 'the', 'door']",sr3d,True,True,True
scene0614_00,28,[17],choose the keyboard that is in the middle of the bookshelf and the door,scene0614_00-keyboard-2-28-17,between,between,keyboard,"['bookshelf', 'door']","[10, 18]","['choose', 'the', 'keyboard', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'bookshelf', 'and', 'the', 'door']",sr3d,True,True,True
scene0614_00,28,[17],the keyboard that is in the center of the bookshelf and the door,scene0614_00-keyboard-2-28-17,between,between,keyboard,"['bookshelf', 'door']","[10, 18]","['the', 'keyboard', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'bookshelf', 'and', 'the', 'door']",sr3d,True,True,True
scene0614_00,19,"[20, 41, 42]",choose the monitor that is in the middle of the bookshelf and the door,scene0614_00-monitor-4-19-20-41-42,between,between,monitor,"['bookshelf', 'door']","[10, 18]","['choose', 'the', 'monitor', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'bookshelf', 'and', 'the', 'door']",sr3d,True,True,True
scene0614_00,19,"[20, 41, 42]",find the monitor that is in the middle of the bookshelf and the door,scene0614_00-monitor-4-19-20-41-42,between,between,monitor,"['bookshelf', 'door']","[10, 18]","['find', 'the', 'monitor', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'bookshelf', 'and', 'the', 'door']",sr3d,True,True,True
scene0614_00,27,[43],the computer tower that is in the center of the bookshelf and the door,scene0614_00-computer_tower-2-27-43,between,between,computer tower,"['bookshelf', 'door']","[10, 18]","['the', 'computer', 'tower', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'bookshelf', 'and', 'the', 'door']",sr3d,True,True,True
scene0614_00,27,[43],select the computer tower that is in the center of the bookshelf and the door,scene0614_00-computer_tower-2-27-43,between,between,computer tower,"['bookshelf', 'door']","[10, 18]","['select', 'the', 'computer', 'tower', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'bookshelf', 'and', 'the', 'door']",sr3d,True,True,True
scene0614_00,21,[32],the window that is between the whiteboard and the door,scene0614_00-window-2-21-32,between,between,window,"['whiteboard', 'door']","[16, 18]","['the', 'window', 'that', 'is', 'between', 'the', 'whiteboard', 'and', 'the', 'door']",sr3d,True,True,True
scene0614_00,21,[32],choose the window that is between the whiteboard and the door,scene0614_00-window-2-21-32,between,between,window,"['whiteboard', 'door']","[16, 18]","['choose', 'the', 'window', 'that', 'is', 'between', 'the', 'whiteboard', 'and', 'the', 'door']",sr3d,True,True,True
scene0614_00,21,[32],the window that is in the center of the door and the picture,scene0614_00-window-2-21-32,between,between,window,"['door', 'picture']","[18, 38]","['the', 'window', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'door', 'and', 'the', 'picture']",sr3d,True,True,True
scene0614_00,21,[32],find the window that is in the middle of the door and the picture,scene0614_00-window-2-21-32,between,between,window,"['door', 'picture']","[18, 38]","['find', 'the', 'window', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'door', 'and', 'the', 'picture']",sr3d,True,True,True
scene0348_01,8,[18],select the kitchen counter that is in the center of the stove and the window,scene0348_01-kitchen_counter-2-8-18,between,between,kitchen counter,"['stove', 'window']","[0, 4]","['select', 'the', 'kitchen', 'counter', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'stove', 'and', 'the', 'window']",sr3d,True,True,True
scene0348_01,8,[18],the kitchen counter that is in the middle of the stove and the window,scene0348_01-kitchen_counter-2-8-18,between,between,kitchen counter,"['stove', 'window']","[0, 4]","['the', 'kitchen', 'counter', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'stove', 'and', 'the', 'window']",sr3d,True,True,True
scene0467_00,2,[1],find the lamp that is between the curtain and the tv,scene0467_00-lamp-2-2-1,between,between,lamp,"['curtain', 'tv']","[15, 16]","['find', 'the', 'lamp', 'that', 'is', 'between', 'the', 'curtain', 'and', 'the', 'tv']",sr3d,True,True,True
scene0467_00,2,[1],choose the lamp that is between the curtain and the tv,scene0467_00-lamp-2-2-1,between,between,lamp,"['curtain', 'tv']","[15, 16]","['choose', 'the', 'lamp', 'that', 'is', 'between', 'the', 'curtain', 'and', 'the', 'tv']",sr3d,True,True,True
scene0576_00,1,[0],choose the nightstand that is between the bookshelf and the bed,scene0576_00-nightstand-2-1-0,between,between,nightstand,"['bookshelf', 'bed']","[2, 9]","['choose', 'the', 'nightstand', 'that', 'is', 'between', 'the', 'bookshelf', 'and', 'the', 'bed']",sr3d,True,True,True
scene0576_00,1,[0],find the nightstand that is between the bookshelf and the bed,scene0576_00-nightstand-2-1-0,between,between,nightstand,"['bookshelf', 'bed']","[2, 9]","['find', 'the', 'nightstand', 'that', 'is', 'between', 'the', 'bookshelf', 'and', 'the', 'bed']",sr3d,True,True,True
scene0576_00,19,[18],the book that is between the bookshelf and the bed,scene0576_00-book-2-19-18,between,between,book,"['bookshelf', 'bed']","[2, 9]","['the', 'book', 'that', 'is', 'between', 'the', 'bookshelf', 'and', 'the', 'bed']",sr3d,True,True,True
scene0576_00,19,[18],find the book that is between the bookshelf and the bed,scene0576_00-book-2-19-18,between,between,book,"['bookshelf', 'bed']","[2, 9]","['find', 'the', 'book', 'that', 'is', 'between', 'the', 'bookshelf', 'and', 'the', 'bed']",sr3d,True,True,True
scene0576_00,19,[18],find the book that is between the bookshelf and the dresser,scene0576_00-book-2-19-18,between,between,book,"['bookshelf', 'dresser']","[2, 10]","['find', 'the', 'book', 'that', 'is', 'between', 'the', 'bookshelf', 'and', 'the', 'dresser']",sr3d,True,True,True
scene0576_00,19,[18],choose the book that is between the bookshelf and the dresser,scene0576_00-book-2-19-18,between,between,book,"['bookshelf', 'dresser']","[2, 10]","['choose', 'the', 'book', 'that', 'is', 'between', 'the', 'bookshelf', 'and', 'the', 'dresser']",sr3d,True,True,True
scene0576_00,1,[0],choose the nightstand that is in the center of the bookshelf and the trash can,scene0576_00-nightstand-2-1-0,between,between,nightstand,"['bookshelf', 'trash can']","[2, 15]","['choose', 'the', 'nightstand', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'bookshelf', 'and', 'the', 'trash', 'can']",sr3d,True,True,True
scene0576_00,1,[0],choose the nightstand that is in the middle of the bookshelf and the trash can,scene0576_00-nightstand-2-1-0,between,between,nightstand,"['bookshelf', 'trash can']","[2, 15]","['choose', 'the', 'nightstand', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'bookshelf', 'and', 'the', 'trash', 'can']",sr3d,True,True,True
scene0576_00,19,[18],the book that is in the middle of the bookshelf and the pillow,scene0576_00-book-2-19-18,between,between,book,"['bookshelf', 'pillow']","[2, 20]","['the', 'book', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'bookshelf', 'and', 'the', 'pillow']",sr3d,True,True,True
scene0576_00,19,[18],choose the book that is in the center of the bookshelf and the pillow,scene0576_00-book-2-19-18,between,between,book,"['bookshelf', 'pillow']","[2, 20]","['choose', 'the', 'book', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'bookshelf', 'and', 'the', 'pillow']",sr3d,True,True,True
scene0576_00,12,[33],choose the door that is in the center of the chair and the dresser,scene0576_00-door-2-12-33,between,between,door,"['chair', 'dresser']","[5, 10]","['choose', 'the', 'door', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'chair', 'and', 'the', 'dresser']",sr3d,True,True,True
scene0576_00,12,[33],the door that is in the middle of the chair and the dresser,scene0576_00-door-2-12-33,between,between,door,"['chair', 'dresser']","[5, 10]","['the', 'door', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'chair', 'and', 'the', 'dresser']",sr3d,True,True,True
scene0576_00,12,[33],the door that is in the middle of the chair and the mirror,scene0576_00-door-2-12-33,between,between,door,"['chair', 'mirror']","[5, 13]","['the', 'door', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'chair', 'and', 'the', 'mirror']",sr3d,True,True,True
scene0576_00,12,[33],select the door that is in the center of the chair and the mirror,scene0576_00-door-2-12-33,between,between,door,"['chair', 'mirror']","[5, 13]","['select', 'the', 'door', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'chair', 'and', 'the', 'mirror']",sr3d,True,True,True
scene0576_00,12,[33],find the door that is in the middle of the chair and the lamp,scene0576_00-door-2-12-33,between,between,door,"['chair', 'lamp']","[5, 17]","['find', 'the', 'door', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'chair', 'and', 'the', 'lamp']",sr3d,True,True,True
scene0576_00,12,[33],select the door that is in the center of the chair and the lamp,scene0576_00-door-2-12-33,between,between,door,"['chair', 'lamp']","[5, 17]","['select', 'the', 'door', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'chair', 'and', 'the', 'lamp']",sr3d,True,True,True
scene0576_00,0,[1],find the nightstand that is between the bed and the trash can,scene0576_00-nightstand-2-0-1,between,between,nightstand,"['bed', 'trash can']","[9, 15]","['find', 'the', 'nightstand', 'that', 'is', 'between', 'the', 'bed', 'and', 'the', 'trash', 'can']",sr3d,True,True,True
