stimulus_id,utterance,correct_guess,speaker_id,listener_id,scan_id,instance_type,target_id,tokens,dataset,mentions_target_class,uses_object_lang,uses_spatial_lang,uses_color_lang,uses_shape_lang,is_train
scene0301_00-curtain-3-8-7-28,"Facing the two curtains on one wall, the second curtain on the right.",True,564,127,scene0301_00,curtain,8,"['facing', 'the', 'two', 'curtains', 'on', 'one', 'wall', 'the', 'second', 'curtain', 'on', 'the', 'right']",nr3d,True,True,True,False,False,True
scene0098_00-shelf-2-32-22,The wide shelf to the left of the taller shelf,True,658,340,scene0098_00,shelf,32,"['the', 'wide', 'shelf', 'to', 'the', 'left', 'of', 'the', 'taller', 'shelf']",nr3d,True,True,True,False,True,True
scene0369_00-book-4-28-0-19-21,The one book on top of yellow books to the right of the blue sculpture,True,67,27,scene0369_00,book,28,"['the', 'one', 'book', 'on', 'top', 'of', 'yellow', 'books', 'to', 'the', 'right', 'of', 'the', 'blue', 'sculpture']",nr3d,True,True,True,True,False,True
scene0394_00-cabinet-3-37-10-33,"The cabinet on the right, facing the wall with two cabinets on it.",True,322,215,scene0394_00,cabinet,37,"['the', 'cabinet', 'on', 'the', 'right', 'facing', 'the', 'wall', 'with', 'two', 'cabinets', 'on', 'it']",nr3d,True,True,True,False,False,True
scene0486_00-cabinet-2-45-41,"facing the cabinets, right",True,534,321,scene0486_00,cabinet,45,"['facing', 'the', 'cabinets', 'right']",nr3d,True,True,True,False,False,True
scene0554_00-door-3-18-17-19,the door facing the right side of the desk.,True,94,585,scene0554_00,door,18,"['the', 'door', 'facing', 'the', 'right', 'side', 'of', 'the', 'desk']",nr3d,True,True,True,False,False,True
scene0687_00-bottle-2-16-17,the bottle on the left side of the sink.,True,469,437,scene0687_00,bottle,16,"['the', 'bottle', 'on', 'the', 'left', 'side', 'of', 'the', 'sink']",nr3d,True,True,True,False,False,True
scene0325_00-window-2-8-10,Window to the left of the door,True,129,706,scene0325_00,window,8,"['window', 'to', 'the', 'left', 'of', 'the', 'door']",nr3d,True,True,True,False,False,True
scene0228_00-trash_can-6-11-3-4-5-9-10,"There are three trash can lined up in front of 3 trash cans,  I am the trash can on the far left.",False,127,230,scene0228_00,trash can,11,"['there', 'are', 'three', 'trash', 'can', 'lined', 'up', 'in', 'front', 'of', 'three', 'trash', 'cans', 'i', 'am', 'the', 'trash', 'can', 'on', 'the', 'far', 'left']",nr3d,True,True,True,False,False,True
scene0305_00-monitor-4-1-0-2-3,"On the desk with a bookshelf on the same wall, choose the monitor on the right.",True,356,162,scene0305_00,monitor,1,"['on', 'the', 'desk', 'with', 'a', 'bookshelf', 'on', 'the', 'same', 'wall', 'choose', 'the', 'monitor', 'on', 'the', 'right']",nr3d,True,True,True,False,False,True
scene0385_00-pillow-2-16-15,"If you were sitting on the couch, this pillow would be on your right.",True,203,30,scene0385_00,pillow,16,"['if', 'you', 'were', 'sitting', 'on', 'the', 'couch', 'this', 'pillow', 'would', 'be', 'on', 'your', 'right']",nr3d,True,True,True,False,False,True
scene0265_00-towel-6-30-8-9-17-18-28,closest Towel to the left of the toilet,True,224,263,scene0265_00,towel,30,"['closest', 'towel', 'to', 'the', 'left', 'of', 'the', 'toilet']",nr3d,True,True,True,False,False,True
scene0124_00-door-2-1-2,"A door to the right of the toilet, when one's back is to the toilet.",True,519,108,scene0124_00,door,1,"['a', 'door', 'to', 'the', 'right', 'of', 'the', 'toilet', 'when', 'one', ""'s"", 'back', 'is', 'to', 'the', 'toilet']",nr3d,True,True,True,False,False,True
scene0000_00-nightstand-2-49-50,night stand to the right of the bed,True,94,617,scene0000_00,nightstand,49,"['night', 'stand', 'to', 'the', 'right', 'of', 'the', 'bed']",nr3d,True,True,True,False,False,True
scene0468_00-trash_can-2-25-24,the object is the trash can on the right,True,127,440,scene0468_00,trash can,25,"['the', 'object', 'is', 'the', 'trash', 'can', 'on', 'the', 'right']",nr3d,True,True,True,False,False,True
scene0392_00-door-2-29-25,When facing the stove it is the door on the left.,True,85,555,scene0392_00,door,29,"['when', 'facing', 'the', 'stove', 'it', 'is', 'the', 'door', 'on', 'the', 'left']",nr3d,True,True,True,False,False,True
scene0262_00-whiteboard-2-6-5,It's the whiteboard on the right side wall if you face the windows.,True,339,230,scene0262_00,whiteboard,6,"['it', 'is', 'the', 'whiteboard', 'on', 'the', 'right', 'side', 'wall', 'if', 'you', 'face', 'the', 'windows']",nr3d,True,True,True,False,False,True
scene0026_00-toilet-3-10-9-11,locate the exposed 4 rolls of toilet paper and the item is to the immediate left on the floor,True,565,596,scene0026_00,toilet,10,"['locate', 'the', 'exposed', 'four', 'rolls', 'of', 'toilet', 'paper', 'and', 'the', 'item', 'is', 'to', 'the', 'immediate', 'left', 'on', 'the', 'floor']",nr3d,True,True,True,False,False,True
scene0398_00-dresser-2-3-4,"When facing the window, this dresser is on the right.",True,353,645,scene0398_00,dresser,3,"['when', 'facing', 'the', 'window', 'this', 'dresser', 'is', 'on', 'the', 'right']",nr3d,True,True,True,False,False,True
scene0017_00-file_cabinet-2-25-28,"The file cabinet on the left, when facing the windows.",True,322,501,scene0017_00,file cabinet,25,"['the', 'file', 'cabinet', 'on', 'the', 'left', 'when', 'facing', 'the', 'windows']",nr3d,True,True,True,False,False,True
scene0424_00-monitor-2-19-18,Select monitor on the right,True,307,514,scene0424_00,monitor,19,"['select', 'monitor', 'on', 'the', 'right']",nr3d,True,True,True,False,False,True
scene0673_00-box-6-5-0-1-2-19-75,"Facing the boxes, the box on the far right.",True,564,30,scene0673_00,box,5,"['facing', 'the', 'boxes', 'the', 'box', 'on', 'the', 'far', 'right']",nr3d,True,True,True,False,False,True
scene0369_00-books-6-25-1-2-24-26-27,"of the books on the counter, its the far right under the green colored painting",True,224,263,scene0369_00,books,25,"['of', 'the', 'books', 'on', 'the', 'counter', 'its', 'the', 'far', 'right', 'under', 'the', 'green', 'colored', 'painting']",nr3d,True,True,True,True,False,True
scene0398_00-desk-2-1-2,The desk to the right of the window,True,596,564,scene0398_00,desk,1,"['the', 'desk', 'to', 'the', 'right', 'of', 'the', 'window']",nr3d,True,True,True,False,False,True
scene0166_00-bag-5-38-16-36-37-39,"Facing wall with bags on it, it's on the upper left.",True,353,613,scene0166_00,bag,38,"['facing', 'wall', 'with', 'bags', 'on', 'it', 'it', 'is', 'on', 'the', 'upper', 'left']",nr3d,True,True,True,False,False,True
scene0229_00-lamp-2-12-11,Facing the desk it's the lamp on the floor with the white lampshade on your left,True,437,132,scene0229_00,lamp,12,"['facing', 'the', 'desk', 'it', 'is', 'the', 'lamp', 'on', 'the', 'floor', 'with', 'the', 'white', 'lampshade', 'on', 'your', 'left']",nr3d,True,True,True,True,False,True
scene0079_00-chair-5-12-13-14-15-16,the chair is fourth from the left when viewing them all,True,127,592,scene0079_00,chair,12,"['the', 'chair', 'is', 'fourth', 'from', 'the', 'left', 'when', 'viewing', 'them', 'all']",nr3d,True,True,True,False,False,True
scene0285_00-office_chair-3-15-13-14,Choose the chair to the left of the end chair.,True,469,645,scene0285_00,office chair,15,"['choose', 'the', 'chair', 'to', 'the', 'left', 'of', 'the', 'end', 'chair']",nr3d,True,True,True,False,False,True
scene0096_00-picture-3-8-7-9,look at the picture right above the seat in the corner.,True,491,714,scene0096_00,picture,8,"['look', 'at', 'the', 'picture', 'right', 'above', 'the', 'seat', 'in', 'the', 'corner']",nr3d,True,True,True,False,False,True
scene0009_00-bathroom_stall_door-2-28-30,"standing at the sinks, you want to go to the left bathroom stall door near the entrance of the bathroom",False,67,675,scene0009_00,bathroom stall door,28,"['standing', 'at', 'the', 'sinks', 'you', 'want', 'to', 'go', 'to', 'the', 'left', 'bathroom', 'stall', 'door', 'near', 'the', 'entrance', 'of', 'the', 'bathroom']",nr3d,True,True,True,False,False,True
scene0581_00-plant-2-34-35,"when looking at the foot of the bathtub, it is the plant on the right-hand side",True,570,534,scene0581_00,plant,34,"['when', 'looking', 'at', 'the', 'foot', 'of', 'the', 'bathtub', 'it', 'is', 'the', 'plant', 'on', 'the', 'right', 'hand', 'side']",nr3d,True,True,True,False,False,True
scene0448_00-cup-2-17-15,"facing the sink, left cup",True,534,132,scene0448_00,cup,17,"['facing', 'the', 'sink', 'left', 'cup']",nr3d,True,True,True,False,False,True
scene0387_00-table-4-13-11-12-14,"If you stood on the white square table looking towards the big, brown, round table, the one you want is on the left.",True,56,132,scene0387_00,table,13,"['if', 'you', 'stood', 'on', 'the', 'white', 'square', 'table', 'looking', 'towards', 'the', 'big', 'brown', 'round', 'table', 'the', 'one', 'you', 'want', 'is', 'on', 'the', 'left']",nr3d,True,True,True,True,True,True
scene0416_00-towel-2-26-27,"the towel is located at the foot of the bed on the right side, bed closest to wall",False,694,661,scene0416_00,towel,26,"['the', 'towel', 'is', 'located', 'at', 'the', 'foot', 'of', 'the', 'bed', 'on', 'the', 'right', 'side', 'bed', 'closest', 'to', 'wall']",nr3d,True,True,True,False,False,True
scene0603_00-window-5-36-33-34-35-37,click the window to the left of the computer monitor,True,307,132,scene0603_00,window,36,"['click', 'the', 'window', 'to', 'the', 'left', 'of', 'the', 'computer', 'monitor']",nr3d,True,True,True,False,False,True
scene0119_00-towel-2-14-15,"if looking from the toilet, the towel on the left.",True,94,132,scene0119_00,towel,14,"['if', 'looking', 'from', 'the', 'toilet', 'the', 'towel', 'on', 'the', 'left']",nr3d,True,True,True,False,False,True
scene0070_00-curtain-2-15-14,The long curtain on the left,False,717,459,scene0070_00,curtain,15,"['the', 'long', 'curtain', 'on', 'the', 'left']",nr3d,True,True,True,False,True,True
scene0492_00-sink-3-15-9-17,"When facing the set of three sinks, it is the sink on the far right.",True,667,132,scene0492_00,sink,15,"['when', 'facing', 'the', 'set', 'of', 'three', 'sinks', 'it', 'is', 'the', 'sink', 'on', 'the', 'far', 'right']",nr3d,True,True,True,False,False,True
scene0189_00-office_chair-6-21-16-17-18-19-20,"Facing all 6 them, it's the left chair in the group of 2 chairs.",True,353,474,scene0189_00,office chair,21,"['facing', 'all', 'six', 'them', 'it', 'is', 'the', 'left', 'chair', 'in', 'the', 'group', 'of', 'two', 'chairs']",nr3d,True,True,True,False,False,True
scene0679_00-nightstand-2-14-15,nightstand to the left of the bed in the corner.,True,94,132,scene0679_00,nightstand,14,"['nightstand', 'to', 'the', 'left', 'of', 'the', 'bed', 'in', 'the', 'corner']",nr3d,True,True,True,False,False,True
scene0098_00-trash_can-2-0-41,The white trash can to the right of the blue trash can.,True,324,187,scene0098_00,trash can,0,"['the', 'white', 'trash', 'can', 'to', 'the', 'right', 'of', 'the', 'blue', 'trash', 'can']",nr3d,True,True,True,True,False,True
scene0279_00-lamp-4-25-19-21-22,The tall lamp in the left corner that is turned on.,False,469,401,scene0279_00,lamp,25,"['the', 'tall', 'lamp', 'in', 'the', 'left', 'corner', 'that', 'is', 'turned', 'on']",nr3d,True,True,True,False,True,True
scene0167_00-lamp-2-15-10,"from the middle of the room, the lamp to the right of the large couch",True,459,706,scene0167_00,lamp,15,"['from', 'the', 'middle', 'of', 'the', 'room', 'the', 'lamp', 'to', 'the', 'right', 'of', 'the', 'large', 'couch']",nr3d,True,True,True,False,True,True
scene0262_00-plant-5-1-19-20-21-25,Tall big-leafed plant just to the right of door.,True,579,650,scene0262_00,plant,1,"['tall', 'big', 'leafed', 'plant', 'just', 'to', 'the', 'right', 'of', 'door']",nr3d,True,True,True,False,True,True
scene0128_00-pillow-6-11-6-7-8-9-10,"Facing the long couch, the larger upright pillow on the far right side.",True,646,220,scene0128_00,pillow,11,"['facing', 'the', 'long', 'couch', 'the', 'larger', 'upright', 'pillow', 'on', 'the', 'far', 'right', 'side']",nr3d,True,True,True,False,True,True
scene0448_00-bottle-5-27-26-28-29-30,"If you are looking at the window, it is the furthest right of the four white bottles.",True,56,714,scene0448_00,bottle,27,"['if', 'you', 'are', 'looking', 'at', 'the', 'window', 'it', 'is', 'the', 'farthest', 'right', 'of', 'the', 'four', 'white', 'bottles']",nr3d,True,True,True,True,False,True
scene0010_00-file_cabinet-3-55-10-54,if you are facing the whiteboard it is the file cabinet that's on the floor to the left,True,327,534,scene0010_00,file cabinet,55,"['if', 'you', 'are', 'facing', 'the', 'whiteboard', 'it', 'is', 'the', 'file', 'cabinet', 'that', 'is', 'on', 'the', 'floor', 'to', 'the', 'left']",nr3d,True,True,True,False,False,True
scene0012_00-box-2-26-30,If your sitting in the chair looking at the projector screen its the box on the right.,True,596,629,scene0012_00,box,26,"['if', 'your', 'sitting', 'in', 'the', 'chair', 'looking', 'at', 'the', 'projector', 'screen', 'its', 'the', 'box', 'on', 'the', 'right']",nr3d,True,True,True,False,False,True
scene0117_00-recycling_bin-4-18-19-20-21,"in a group of three recycling bins, this is the bin on the left",True,464,705,scene0117_00,recycling bin,18,"['in', 'a', 'group', 'of', 'three', 'recycling', 'bins', 'this', 'is', 'the', 'bin', 'on', 'the', 'left']",nr3d,True,True,True,False,False,True
scene0236_00-pillow-4-15-12-13-14,"Lower [bottom/behind] pillow on left, when facing foot of bed.",True,353,45,scene0236_00,pillow,15,"['lower', '[', 'bottom', 'behind', ']', 'pillow', 'on', 'left', 'when', 'facing', 'foot', 'of', 'bed']",nr3d,True,True,True,False,False,True
